GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median gross rent,Margin of Error; Median gross rent
1400000US11001001500,11001001500,"Census Tract 15, District of Columbia, District of Columbia","2,000+",***
1400000US11001001600,11001001600,"Census Tract 16, District of Columbia, District of Columbia",942,67
1400000US11001001702,11001001702,"Census Tract 17.02, District of Columbia, District of Columbia",1377,109
1400000US11001001803,11001001803,"Census Tract 18.03, District of Columbia, District of Columbia",883,42
1400000US11001001804,11001001804,"Census Tract 18.04, District of Columbia, District of Columbia",876,63
1400000US11001001901,11001001901,"Census Tract 19.01, District of Columbia, District of Columbia",822,224
1400000US11001001902,11001001902,"Census Tract 19.02, District of Columbia, District of Columbia",985,141
1400000US11001002001,11001002001,"Census Tract 20.01, District of Columbia, District of Columbia",1005,90
1400000US11001002002,11001002002,"Census Tract 20.02, District of Columbia, District of Columbia",861,75
1400000US11001002101,11001002101,"Census Tract 21.01, District of Columbia, District of Columbia",916,103
1400000US11001002102,11001002102,"Census Tract 21.02, District of Columbia, District of Columbia",938,63
1400000US11001002201,11001002201,"Census Tract 22.01, District of Columbia, District of Columbia",1183,766
1400000US11001002202,11001002202,"Census Tract 22.02, District of Columbia, District of Columbia",810,75
1400000US11001002301,11001002301,"Census Tract 23.01, District of Columbia, District of Columbia",932,176
1400000US11001002302,11001002302,"Census Tract 23.02, District of Columbia, District of Columbia",1651,200
1400000US11001002400,11001002400,"Census Tract 24, District of Columbia, District of Columbia",958,350
1400000US11001002501,11001002501,"Census Tract 25.01, District of Columbia, District of Columbia",652,375
1400000US11001002502,11001002502,"Census Tract 25.02, District of Columbia, District of Columbia",901,85
1400000US11001002600,11001002600,"Census Tract 26, District of Columbia, District of Columbia",1226,229
1400000US11001002701,11001002701,"Census Tract 27.01, District of Columbia, District of Columbia",1085,62
1400000US11001002702,11001002702,"Census Tract 27.02, District of Columbia, District of Columbia",1210,115
1400000US11001002801,11001002801,"Census Tract 28.01, District of Columbia, District of Columbia",894,82
1400000US11001002802,11001002802,"Census Tract 28.02, District of Columbia, District of Columbia",887,56
1400000US11001002900,11001002900,"Census Tract 29, District of Columbia, District of Columbia",873,71
1400000US11001003000,11001003000,"Census Tract 30, District of Columbia, District of Columbia",1408,314
1400000US11001003100,11001003100,"Census Tract 31, District of Columbia, District of Columbia",1047,306
1400000US11001003200,11001003200,"Census Tract 32, District of Columbia, District of Columbia",732,294
1400000US11001003301,11001003301,"Census Tract 33.01, District of Columbia, District of Columbia",1189,504
1400000US11001003302,11001003302,"Census Tract 33.02, District of Columbia, District of Columbia",1331,131
1400000US11001003400,11001003400,"Census Tract 34, District of Columbia, District of Columbia",891,521
1400000US11001003500,11001003500,"Census Tract 35, District of Columbia, District of Columbia",743,328
1400000US11001003600,11001003600,"Census Tract 36, District of Columbia, District of Columbia",993,118
1400000US11001003700,11001003700,"Census Tract 37, District of Columbia, District of Columbia",952,150
1400000US11001003800,11001003800,"Census Tract 38, District of Columbia, District of Columbia",1288,72
1400000US11001003900,11001003900,"Census Tract 39, District of Columbia, District of Columbia",1278,70
1400000US11001004001,11001004001,"Census Tract 40.01, District of Columbia, District of Columbia",1525,148
1400000US11001004002,11001004002,"Census Tract 40.02, District of Columbia, District of Columbia",1407,102
1400000US11001004100,11001004100,"Census Tract 41, District of Columbia, District of Columbia",1354,193
1400000US11001004201,11001004201,"Census Tract 42.01, District of Columbia, District of Columbia",1442,57
1400000US11001004202,11001004202,"Census Tract 42.02, District of Columbia, District of Columbia",1525,134
1400000US11001004300,11001004300,"Census Tract 43, District of Columbia, District of Columbia",1115,51
1400000US11001004400,11001004400,"Census Tract 44, District of Columbia, District of Columbia",1912,250
1400000US11001004600,11001004600,"Census Tract 46, District of Columbia, District of Columbia",1000,300
1400000US11001004701,11001004701,"Census Tract 47.01, District of Columbia, District of Columbia",452,179
1400000US11001004702,11001004702,"Census Tract 47.02, District of Columbia, District of Columbia",898,463
1400000US11001004801,11001004801,"Census Tract 48.01, District of Columbia, District of Columbia",910,855
1400000US11001004802,11001004802,"Census Tract 48.02, District of Columbia, District of Columbia",787,93
1400000US11001004901,11001004901,"Census Tract 49.01, District of Columbia, District of Columbia",671,154
1400000US11001004902,11001004902,"Census Tract 49.02, District of Columbia, District of Columbia",1251,177
1400000US11001005001,11001005001,"Census Tract 50.01, District of Columbia, District of Columbia",1508,299
1400000US11001005002,11001005002,"Census Tract 50.02, District of Columbia, District of Columbia",1087,66
1400000US11001005201,11001005201,"Census Tract 52.01, District of Columbia, District of Columbia",1416,69
1400000US11001005301,11001005301,"Census Tract 53.01, District of Columbia, District of Columbia",1482,154
1400000US11001005500,11001005500,"Census Tract 55, District of Columbia, District of Columbia",1787,173
1400000US11001005600,11001005600,"Census Tract 56, District of Columbia, District of Columbia",1403,59
1400000US11001005800,11001005800,"Census Tract 58, District of Columbia, District of Columbia","2,000+",***
1400000US11001005900,11001005900,"Census Tract 59, District of Columbia, District of Columbia",1860,157
1400000US11001006202,11001006202,"Census Tract 62.02, District of Columbia, District of Columbia",-,**
1400000US11001006400,11001006400,"Census Tract 64, District of Columbia, District of Columbia",351,117
1400000US11001006500,11001006500,"Census Tract 65, District of Columbia, District of Columbia",1414,201
1400000US11001006600,11001006600,"Census Tract 66, District of Columbia, District of Columbia",1367,266
1400000US11001006700,11001006700,"Census Tract 67, District of Columbia, District of Columbia",1398,179
1400000US11001006801,11001006801,"Census Tract 68.01, District of Columbia, District of Columbia",973,213
1400000US11001006802,11001006802,"Census Tract 68.02, District of Columbia, District of Columbia",1349,154
1400000US11001006804,11001006804,"Census Tract 68.04, District of Columbia, District of Columbia",-,**
1400000US11001006900,11001006900,"Census Tract 69, District of Columbia, District of Columbia",1455,609
1400000US11001007000,11001007000,"Census Tract 70, District of Columbia, District of Columbia",1651,359
1400000US11001007100,11001007100,"Census Tract 71, District of Columbia, District of Columbia",373,61
1400000US11001007200,11001007200,"Census Tract 72, District of Columbia, District of Columbia",1225,264
1400000US11001007301,11001007301,"Census Tract 73.01, District of Columbia, District of Columbia","2,000+",***
1400000US11001007304,11001007304,"Census Tract 73.04, District of Columbia, District of Columbia",495,177
1400000US11001007401,11001007401,"Census Tract 74.01, District of Columbia, District of Columbia",384,186
1400000US11001007403,11001007403,"Census Tract 74.03, District of Columbia, District of Columbia",855,60
1400000US11001007404,11001007404,"Census Tract 74.04, District of Columbia, District of Columbia",1056,104
1400000US11001007406,11001007406,"Census Tract 74.06, District of Columbia, District of Columbia",879,350
1400000US11001007407,11001007407,"Census Tract 74.07, District of Columbia, District of Columbia",886,64
1400000US11001007408,11001007408,"Census Tract 74.08, District of Columbia, District of Columbia",753,124
1400000US11001007409,11001007409,"Census Tract 74.09, District of Columbia, District of Columbia",774,59
1400000US11001007502,11001007502,"Census Tract 75.02, District of Columbia, District of Columbia",775,112
1400000US11001007503,11001007503,"Census Tract 75.03, District of Columbia, District of Columbia",874,239
1400000US11001007504,11001007504,"Census Tract 75.04, District of Columbia, District of Columbia",709,60
1400000US11001007601,11001007601,"Census Tract 76.01, District of Columbia, District of Columbia",779,53
1400000US11001007603,11001007603,"Census Tract 76.03, District of Columbia, District of Columbia",881,60
1400000US11001007604,11001007604,"Census Tract 76.04, District of Columbia, District of Columbia",816,111
1400000US11001007605,11001007605,"Census Tract 76.05, District of Columbia, District of Columbia",850,32
1400000US11001007703,11001007703,"Census Tract 77.03, District of Columbia, District of Columbia",816,66
1400000US11001007707,11001007707,"Census Tract 77.07, District of Columbia, District of Columbia",630,148
1400000US11001007708,11001007708,"Census Tract 77.08, District of Columbia, District of Columbia",886,95
1400000US11001007709,11001007709,"Census Tract 77.09, District of Columbia, District of Columbia",808,83
1400000US11001007803,11001007803,"Census Tract 78.03, District of Columbia, District of Columbia",923,87
1400000US11001007804,11001007804,"Census Tract 78.04, District of Columbia, District of Columbia",388,307
1400000US11001007806,11001007806,"Census Tract 78.06, District of Columbia, District of Columbia",740,57
1400000US11001007807,11001007807,"Census Tract 78.07, District of Columbia, District of Columbia",801,132
1400000US11001007808,11001007808,"Census Tract 78.08, District of Columbia, District of Columbia",550,129
1400000US11001007809,11001007809,"Census Tract 78.09, District of Columbia, District of Columbia",818,91
1400000US11001007901,11001007901,"Census Tract 79.01, District of Columbia, District of Columbia",950,152
1400000US11001007903,11001007903,"Census Tract 79.03, District of Columbia, District of Columbia",722,268
1400000US11001008001,11001008001,"Census Tract 80.01, District of Columbia, District of Columbia",1345,506
1400000US11001008002,11001008002,"Census Tract 80.02, District of Columbia, District of Columbia",1579,544
1400000US11001008100,11001008100,"Census Tract 81, District of Columbia, District of Columbia",1430,115
1400000US11001008200,11001008200,"Census Tract 82, District of Columbia, District of Columbia",1295,238
1400000US11001008301,11001008301,"Census Tract 83.01, District of Columbia, District of Columbia",1478,193
1400000US11001008302,11001008302,"Census Tract 83.02, District of Columbia, District of Columbia",1570,346
1400000US11001008402,11001008402,"Census Tract 84.02, District of Columbia, District of Columbia",1097,103
1400000US11001008410,11001008410,"Census Tract 84.10, District of Columbia, District of Columbia",1440,332
1400000US11001008701,11001008701,"Census Tract 87.01, District of Columbia, District of Columbia",1507,392
1400000US11001008702,11001008702,"Census Tract 87.02, District of Columbia, District of Columbia",534,331
1400000US11001008802,11001008802,"Census Tract 88.02, District of Columbia, District of Columbia",900,96
1400000US11001008803,11001008803,"Census Tract 88.03, District of Columbia, District of Columbia",792,63
1400000US11001008804,11001008804,"Census Tract 88.04, District of Columbia, District of Columbia",913,66
1400000US11001008903,11001008903,"Census Tract 89.03, District of Columbia, District of Columbia",867,52
1400000US11001008904,11001008904,"Census Tract 89.04, District of Columbia, District of Columbia",695,33
1400000US11001009000,11001009000,"Census Tract 90, District of Columbia, District of Columbia",351,86
1400000US11001009102,11001009102,"Census Tract 91.02, District of Columbia, District of Columbia",605,94
1400000US11001009201,11001009201,"Census Tract 92.01, District of Columbia, District of Columbia",924,173
1400000US11001009203,11001009203,"Census Tract 92.03, District of Columbia, District of Columbia",935,168
1400000US11001009204,11001009204,"Census Tract 92.04, District of Columbia, District of Columbia",811,84
1400000US11001009301,11001009301,"Census Tract 93.01, District of Columbia, District of Columbia",984,499
1400000US11001009302,11001009302,"Census Tract 93.02, District of Columbia, District of Columbia",817,470
1400000US11001009400,11001009400,"Census Tract 94, District of Columbia, District of Columbia",885,475
1400000US11001009501,11001009501,"Census Tract 95.01, District of Columbia, District of Columbia",1042,92
1400000US11001009503,11001009503,"Census Tract 95.03, District of Columbia, District of Columbia",1221,472
1400000US11001009504,11001009504,"Census Tract 95.04, District of Columbia, District of Columbia",875,71
1400000US11001009505,11001009505,"Census Tract 95.05, District of Columbia, District of Columbia",1537,342
1400000US11001009507,11001009507,"Census Tract 95.07, District of Columbia, District of Columbia",876,365
1400000US11001009508,11001009508,"Census Tract 95.08, District of Columbia, District of Columbia",1025,119
1400000US11001009509,11001009509,"Census Tract 95.09, District of Columbia, District of Columbia",1331,154
1400000US11001009601,11001009601,"Census Tract 96.01, District of Columbia, District of Columbia",550,348
1400000US11001009602,11001009602,"Census Tract 96.02, District of Columbia, District of Columbia",782,38
1400000US11001009603,11001009603,"Census Tract 96.03, District of Columbia, District of Columbia",849,50
1400000US11001009604,11001009604,"Census Tract 96.04, District of Columbia, District of Columbia",799,69
1400000US11001009700,11001009700,"Census Tract 97, District of Columbia, District of Columbia",902,117
1400000US11001009801,11001009801,"Census Tract 98.01, District of Columbia, District of Columbia",452,559
1400000US11001009802,11001009802,"Census Tract 98.02, District of Columbia, District of Columbia",614,279
1400000US11001009803,11001009803,"Census Tract 98.03, District of Columbia, District of Columbia",884,54
1400000US11001009804,11001009804,"Census Tract 98.04, District of Columbia, District of Columbia",841,77
1400000US11001009807,11001009807,"Census Tract 98.07, District of Columbia, District of Columbia",848,81
1400000US11001009810,11001009810,"Census Tract 98.10, District of Columbia, District of Columbia",770,67
1400000US11001009811,11001009811,"Census Tract 98.11, District of Columbia, District of Columbia",675,52
1400000US11001009901,11001009901,"Census Tract 99.01, District of Columbia, District of Columbia",1359,546
1400000US11001009902,11001009902,"Census Tract 99.02, District of Columbia, District of Columbia",1036,846
1400000US11001009903,11001009903,"Census Tract 99.03, District of Columbia, District of Columbia",987,364
1400000US11001009904,11001009904,"Census Tract 99.04, District of Columbia, District of Columbia",772,127
1400000US11001009905,11001009905,"Census Tract 99.05, District of Columbia, District of Columbia",803,63
1400000US11001009906,11001009906,"Census Tract 99.06, District of Columbia, District of Columbia",837,71
1400000US11001009907,11001009907,"Census Tract 99.07, District of Columbia, District of Columbia",503,28
1400000US11001010100,11001010100,"Census Tract 101, District of Columbia, District of Columbia",1169,44
1400000US11001010200,11001010200,"Census Tract 102, District of Columbia, District of Columbia",1258,120
1400000US11001010300,11001010300,"Census Tract 103, District of Columbia, District of Columbia",871,36
1400000US11001010400,11001010400,"Census Tract 104, District of Columbia, District of Columbia",734,81
1400000US11001010500,11001010500,"Census Tract 105, District of Columbia, District of Columbia",1091,40
1400000US11001010600,11001010600,"Census Tract 106, District of Columbia, District of Columbia",1630,267
1400000US11001010700,11001010700,"Census Tract 107, District of Columbia, District of Columbia",1688,151
1400000US11001010800,11001010800,"Census Tract 108.00, District of Columbia, District of Columbia",1324,66
1400000US11001010900,11001010900,"Census Tract 109, District of Columbia, District of Columbia",925,84
1400000US11001011000,11001011000,"Census Tract 110, District of Columbia, District of Columbia",1128,178
1400000US11001011100,11001011100,"Census Tract 111, District of Columbia, District of Columbia",818,176
1400000US24031700101,24031700101,"Census Tract 7001.01, Montgomery County, Maryland",1223,249
1400000US24031700103,24031700103,"Census Tract 7001.03, Montgomery County, Maryland","2,000+",***
1400000US24031700104,24031700104,"Census Tract 7001.04, Montgomery County, Maryland",1597,725
1400000US24031700105,24031700105,"Census Tract 7001.05, Montgomery County, Maryland",1535,301
1400000US24031700204,24031700204,"Census Tract 7002.04, Montgomery County, Maryland",-,**
1400000US24031700205,24031700205,"Census Tract 7002.05, Montgomery County, Maryland",340,2468
1400000US24031700206,24031700206,"Census Tract 7002.06, Montgomery County, Maryland",1775,581
1400000US24031700207,24031700207,"Census Tract 7002.07, Montgomery County, Maryland",1454,196
1400000US24031700208,24031700208,"Census Tract 7002.08, Montgomery County, Maryland","2,000+",***
1400000US24031700304,24031700304,"Census Tract 7003.04, Montgomery County, Maryland",1623,258
1400000US24031700306,24031700306,"Census Tract 7003.06, Montgomery County, Maryland","2,000+",***
1400000US24031700308,24031700308,"Census Tract 7003.08, Montgomery County, Maryland",1430,95
1400000US24031700309,24031700309,"Census Tract 7003.09, Montgomery County, Maryland",1478,87
1400000US24031700310,24031700310,"Census Tract 7003.10, Montgomery County, Maryland",1166,27
1400000US24031700311,24031700311,"Census Tract 7003.11, Montgomery County, Maryland","2,000+",***
1400000US24031700312,24031700312,"Census Tract 7003.12, Montgomery County, Maryland",1926,362
1400000US24031700400,24031700400,"Census Tract 7004, Montgomery County, Maryland",1079,199
1400000US24031700500,24031700500,"Census Tract 7005, Montgomery County, Maryland",1583,738
1400000US24031700604,24031700604,"Census Tract 7006.04, Montgomery County, Maryland",1125,1044
1400000US24031700606,24031700606,"Census Tract 7006.06, Montgomery County, Maryland","2,000+",***
1400000US24031700607,24031700607,"Census Tract 7006.07, Montgomery County, Maryland",1974,224
1400000US24031700608,24031700608,"Census Tract 7006.08, Montgomery County, Maryland","2,000+",***
1400000US24031700610,24031700610,"Census Tract 7006.10, Montgomery County, Maryland",-,**
1400000US24031700611,24031700611,"Census Tract 7006.11, Montgomery County, Maryland",1431,476
1400000US24031700613,24031700613,"Census Tract 7006.13, Montgomery County, Maryland",1665,90
1400000US24031700614,24031700614,"Census Tract 7006.14, Montgomery County, Maryland",1347,72
1400000US24031700615,24031700615,"Census Tract 7006.15, Montgomery County, Maryland",1856,312
1400000US24031700616,24031700616,"Census Tract 7006.16, Montgomery County, Maryland",1977,474
1400000US24031700704,24031700704,"Census Tract 7007.04, Montgomery County, Maryland",1055,128
1400000US24031700706,24031700706,"Census Tract 7007.06, Montgomery County, Maryland",1342,39
1400000US24031700710,24031700710,"Census Tract 7007.10, Montgomery County, Maryland",1344,207
1400000US24031700711,24031700711,"Census Tract 7007.11, Montgomery County, Maryland",1670,258
1400000US24031700713,24031700713,"Census Tract 7007.13, Montgomery County, Maryland",1306,57
1400000US24031700715,24031700715,"Census Tract 7007.15, Montgomery County, Maryland",1978,231
1400000US24031700716,24031700716,"Census Tract 7007.16, Montgomery County, Maryland",1239,417
1400000US24031700717,24031700717,"Census Tract 7007.17, Montgomery County, Maryland",1222,167
1400000US24031700718,24031700718,"Census Tract 7007.18, Montgomery County, Maryland","2,000+",***
1400000US24031700719,24031700719,"Census Tract 7007.19, Montgomery County, Maryland",1141,96
1400000US24031700720,24031700720,"Census Tract 7007.20, Montgomery County, Maryland",1472,266
1400000US24031700721,24031700721,"Census Tract 7007.21, Montgomery County, Maryland",1214,92
1400000US24031700722,24031700722,"Census Tract 7007.22, Montgomery County, Maryland",1462,127
1400000US24031700723,24031700723,"Census Tract 7007.23, Montgomery County, Maryland",1216,171
1400000US24031700724,24031700724,"Census Tract 7007.24, Montgomery County, Maryland",1150,35
1400000US24031700810,24031700810,"Census Tract 7008.10, Montgomery County, Maryland",1705,138
1400000US24031700811,24031700811,"Census Tract 7008.11, Montgomery County, Maryland",1744,244
1400000US24031700812,24031700812,"Census Tract 7008.12, Montgomery County, Maryland",1410,126
1400000US24031700813,24031700813,"Census Tract 7008.13, Montgomery County, Maryland",1226,215
1400000US24031700815,24031700815,"Census Tract 7008.15, Montgomery County, Maryland",1609,154
1400000US24031700816,24031700816,"Census Tract 7008.16, Montgomery County, Maryland",1316,86
1400000US24031700817,24031700817,"Census Tract 7008.17, Montgomery County, Maryland",1493,92
1400000US24031700818,24031700818,"Census Tract 7008.18, Montgomery County, Maryland",1333,43
1400000US24031700819,24031700819,"Census Tract 7008.19, Montgomery County, Maryland",1646,119
1400000US24031700820,24031700820,"Census Tract 7008.20, Montgomery County, Maryland",1408,58
1400000US24031700822,24031700822,"Census Tract 7008.22, Montgomery County, Maryland",1270,139
1400000US24031700823,24031700823,"Census Tract 7008.23, Montgomery County, Maryland",1861,370
1400000US24031700824,24031700824,"Census Tract 7008.24, Montgomery County, Maryland",1767,584
1400000US24031700826,24031700826,"Census Tract 7008.26, Montgomery County, Maryland",1600,114
1400000US24031700828,24031700828,"Census Tract 7008.28, Montgomery County, Maryland",1703,129
1400000US24031700829,24031700829,"Census Tract 7008.29, Montgomery County, Maryland","2,000+",***
1400000US24031700830,24031700830,"Census Tract 7008.30, Montgomery County, Maryland",1582,125
1400000US24031700832,24031700832,"Census Tract 7008.32, Montgomery County, Maryland",1398,72
1400000US24031700833,24031700833,"Census Tract 7008.33, Montgomery County, Maryland",1647,134
1400000US24031700834,24031700834,"Census Tract 7008.34, Montgomery County, Maryland",1355,280
1400000US24031700835,24031700835,"Census Tract 7008.35, Montgomery County, Maryland",1277,462
1400000US24031700901,24031700901,"Census Tract 7009.01, Montgomery County, Maryland",1202,175
1400000US24031700902,24031700902,"Census Tract 7009.02, Montgomery County, Maryland",1627,155
1400000US24031700903,24031700903,"Census Tract 7009.03, Montgomery County, Maryland",1467,94
1400000US24031700904,24031700904,"Census Tract 7009.04, Montgomery County, Maryland",1274,87
1400000US24031700905,24031700905,"Census Tract 7009.05, Montgomery County, Maryland",1539,91
1400000US24031701001,24031701001,"Census Tract 7010.01, Montgomery County, Maryland",1369,60
1400000US24031701002,24031701002,"Census Tract 7010.02, Montgomery County, Maryland","2,000+",***
1400000US24031701004,24031701004,"Census Tract 7010.04, Montgomery County, Maryland",1728,135
1400000US24031701005,24031701005,"Census Tract 7010.05, Montgomery County, Maryland","2,000+",***
1400000US24031701006,24031701006,"Census Tract 7010.06, Montgomery County, Maryland",865,974
1400000US24031701007,24031701007,"Census Tract 7010.07, Montgomery County, Maryland",1753,90
1400000US24031701101,24031701101,"Census Tract 7011.01, Montgomery County, Maryland","2,000+",***
1400000US24031701102,24031701102,"Census Tract 7011.02, Montgomery County, Maryland",1764,153
1400000US24031701201,24031701201,"Census Tract 7012.01, Montgomery County, Maryland",1367,46
1400000US24031701202,24031701202,"Census Tract 7012.02, Montgomery County, Maryland",1762,729
1400000US24031701205,24031701205,"Census Tract 7012.05, Montgomery County, Maryland","2,000+",***
1400000US24031701206,24031701206,"Census Tract 7012.06, Montgomery County, Maryland",1717,575
1400000US24031701210,24031701210,"Census Tract 7012.10, Montgomery County, Maryland","2,000+",***
1400000US24031701211,24031701211,"Census Tract 7012.11, Montgomery County, Maryland",1693,131
1400000US24031701212,24031701212,"Census Tract 7012.12, Montgomery County, Maryland","2,000+",***
1400000US24031701213,24031701213,"Census Tract 7012.13, Montgomery County, Maryland",1693,103
1400000US24031701214,24031701214,"Census Tract 7012.14, Montgomery County, Maryland",1618,115
1400000US24031701215,24031701215,"Census Tract 7012.15, Montgomery County, Maryland",1599,113
1400000US24031701216,24031701216,"Census Tract 7012.16, Montgomery County, Maryland",1960,134
1400000US24031701218,24031701218,"Census Tract 7012.18, Montgomery County, Maryland",1439,100
1400000US24031701219,24031701219,"Census Tract 7012.19, Montgomery County, Maryland",1377,57
1400000US24031701220,24031701220,"Census Tract 7012.20, Montgomery County, Maryland",1242,1908
1400000US24031701221,24031701221,"Census Tract 7012.21, Montgomery County, Maryland",1696,179
1400000US24031701303,24031701303,"Census Tract 7013.03, Montgomery County, Maryland","2,000+",***
1400000US24031701304,24031701304,"Census Tract 7013.04, Montgomery County, Maryland","2,000+",***
1400000US24031701306,24031701306,"Census Tract 7013.06, Montgomery County, Maryland",-,**
1400000US24031701307,24031701307,"Census Tract 7013.07, Montgomery County, Maryland",1388,118
1400000US24031701308,24031701308,"Census Tract 7013.08, Montgomery County, Maryland",412,108
1400000US24031701312,24031701312,"Census Tract 7013.12, Montgomery County, Maryland",1057,572
1400000US24031701313,24031701313,"Census Tract 7013.13, Montgomery County, Maryland",1806,304
1400000US24031701314,24031701314,"Census Tract 7013.14, Montgomery County, Maryland",1584,753
1400000US24031701315,24031701315,"Census Tract 7013.15, Montgomery County, Maryland",1366,84
1400000US24031701316,24031701316,"Census Tract 7013.16, Montgomery County, Maryland",1279,153
1400000US24031701317,24031701317,"Census Tract 7013.17, Montgomery County, Maryland",1471,1263
1400000US24031701407,24031701407,"Census Tract 7014.07, Montgomery County, Maryland",1642,479
1400000US24031701408,24031701408,"Census Tract 7014.08, Montgomery County, Maryland","2,000+",***
1400000US24031701409,24031701409,"Census Tract 7014.09, Montgomery County, Maryland",745,1604
1400000US24031701410,24031701410,"Census Tract 7014.10, Montgomery County, Maryland",1621,216
1400000US24031701414,24031701414,"Census Tract 7014.14, Montgomery County, Maryland",1329,155
1400000US24031701415,24031701415,"Census Tract 7014.15, Montgomery County, Maryland",1085,384
1400000US24031701417,24031701417,"Census Tract 7014.17, Montgomery County, Maryland",1484,94
1400000US24031701418,24031701418,"Census Tract 7014.18, Montgomery County, Maryland",1725,184
1400000US24031701420,24031701420,"Census Tract 7014.20, Montgomery County, Maryland",1967,123
1400000US24031701421,24031701421,"Census Tract 7014.21, Montgomery County, Maryland","2,000+",***
1400000US24031701422,24031701422,"Census Tract 7014.22, Montgomery County, Maryland",1314,75
1400000US24031701423,24031701423,"Census Tract 7014.23, Montgomery County, Maryland",1603,117
1400000US24031701503,24031701503,"Census Tract 7015.03, Montgomery County, Maryland",1427,933
1400000US24031701505,24031701505,"Census Tract 7015.05, Montgomery County, Maryland",1469,88
1400000US24031701506,24031701506,"Census Tract 7015.06, Montgomery County, Maryland","2,000+",***
1400000US24031701507,24031701507,"Census Tract 7015.07, Montgomery County, Maryland",1083,160
1400000US24031701508,24031701508,"Census Tract 7015.08, Montgomery County, Maryland",1372,68
1400000US24031701509,24031701509,"Census Tract 7015.09, Montgomery County, Maryland",1297,41
1400000US24031701601,24031701601,"Census Tract 7016.01, Montgomery County, Maryland",1458,116
1400000US24031701602,24031701602,"Census Tract 7016.02, Montgomery County, Maryland",1233,80
1400000US24031701701,24031701701,"Census Tract 7017.01, Montgomery County, Maryland",789,82
1400000US24031701702,24031701702,"Census Tract 7017.02, Montgomery County, Maryland",886,72
1400000US24031701703,24031701703,"Census Tract 7017.03, Montgomery County, Maryland",865,59
1400000US24031701704,24031701704,"Census Tract 7017.04, Montgomery County, Maryland",845,46
1400000US24031701800,24031701800,"Census Tract 7018, Montgomery County, Maryland",935,38
1400000US24031701900,24031701900,"Census Tract 7019, Montgomery County, Maryland",986,67
1400000US24031702000,24031702000,"Census Tract 7020, Montgomery County, Maryland",1043,74
1400000US24031702101,24031702101,"Census Tract 7021.01, Montgomery County, Maryland",1168,75
1400000US24031702102,24031702102,"Census Tract 7021.02, Montgomery County, Maryland","2,000+",***
1400000US24031702200,24031702200,"Census Tract 7022, Montgomery County, Maryland",1156,184
1400000US24031702301,24031702301,"Census Tract 7023.01, Montgomery County, Maryland",1136,41
1400000US24031702302,24031702302,"Census Tract 7023.02, Montgomery County, Maryland",1100,78
1400000US24031702401,24031702401,"Census Tract 7024.01, Montgomery County, Maryland",1375,602
1400000US24031702402,24031702402,"Census Tract 7024.02, Montgomery County, Maryland",1178,67
1400000US24031702500,24031702500,"Census Tract 7025, Montgomery County, Maryland",1287,75
1400000US24031702601,24031702601,"Census Tract 7026.01, Montgomery County, Maryland",1575,85
1400000US24031702602,24031702602,"Census Tract 7026.02, Montgomery County, Maryland",1441,56
1400000US24031702700,24031702700,"Census Tract 7027, Montgomery County, Maryland",1245,72
1400000US24031702800,24031702800,"Census Tract 7028, Montgomery County, Maryland",1397,69
1400000US24031702900,24031702900,"Census Tract 7029, Montgomery County, Maryland",1305,139
